Sample,AMF,Fert,Till,Family,Genus,Species,Metabarcoding,RNA_taxonomy,detected_metabar,detected_rna,detection_class
117,Control,No,Till,Paraglomeraceae,Paraglomus,VTX00348,577,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Paraglomeraceae,Paraglomus,VTX00350,63,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Paraglomeraceae,Paraglomus,VTX00352,66,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Paraglomeraceae,Paraglomus,VTX00375,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Paraglomeraceae,Paraglomus,VTX00435,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Paraglomeraceae,Paraglomus,VTX00446,232,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Unassigned,Unassigned,Unassigned,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Acaulosporaceae,Acaulospora,VTX00231,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Acaulosporaceae,Acaulospora,VTX00328,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Acaulosporaceae,Acaulospora,VTX00379,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Claroideoglomeraceae,Claroideoglomus,VTX00056,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Claroideoglomeraceae,Claroideoglomus,VTX00057,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Claroideoglomeraceae,Claroideoglomus,VTX00193,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Claroideoglomeraceae,Claroideoglomus,VTX00237,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Claroideoglomeraceae,Claroideoglomus,VTX00276,64,0,TRUE,FALSE,Metabarcoding_only
12,CC4,High,Till,Claroideoglomeraceae,Claroideoglomus,VTX00341,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Claroideoglomeraceae,Claroideoglomus,VTX00358,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Claroideoglomeraceae,Claroideoglomus,VTX00402,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Diversisporaceae,Diversispora,VTX00058,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Diversisporaceae,Diversispora,VTX00062,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Diversisporaceae,Diversispora,VTX00263,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Diversisporaceae,Diversispora,VTX00306,6,0,TRUE,FALSE,Metabarcoding_only
12,CC4,High,Till,Diversisporaceae,Diversispora,VTX00356,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Diversisporaceae,Diversispora,VTX00401,0,0,FALSE,FALSE,Neither
12,CC4,High,Till,Gigasporaceae,Scutellospora,VTX00052,9,0,TRUE,FALSE,Metabarcoding_only
